lat,lon,diam
-40.974,287.806,33.5306
-50.8149,322.812,20.2654
-2.37409,282.33,36.7627
-4.5355,342.664,21.8403
-6.03744,342.98,98.1964
-10.5181,297.507,71.4357
-14.0445,297.497,26.1887
-19.3906,286.276,83.3926
-21.0685,295.017,46.7523
-36.1421,291.902,97.29
-35.6441,346.458,36.3143
-32.5381,354.615,234.223
-42.5939,346.089,26.0135
-41.2521,326.524,68.5755
-43.6418,331.762,62.9807
-43.4359,329.916,112.583
-48.0182,325.772,27.7707
-49.582,327.79,54.8922
-49.1933,358.262,46.6564
-26.1698,298.462,54.8989
-30.2576,297.009,38.6689
-29.6636,297.882,25.3945
-56.1133,359.672,25.6134
0.0107284,272.678,23.4894
-1.1396,280.201,33.2963
-1.05532,277.163,38.3358
-2.76921,357.916,31.6686
-4.10517,279.711,26.0946
-4.12943,274.35,26.5145
-4.6627,299.456,23.8235
-4.84154,295.091,21.0805
-6.37932,285.781,22.0632
-11.2587,286.955,36.1627
-11.072,288.051,35.9546
-11.1109,359.443,21.615
-11.3154,298.28,22.6441
-12.7921,350.17,25.7475
-15.5945,357.124,30.4484
-16.3208,284.668,41.764
-21.7913,286.848,23.9677
-21.3581,287.803,28.1562
-23.7382,297.367,22.8059
-23.2277,299.056,38.4647
-25.4797,357.707,20.3606
-28.0474,296.334,28.9924
-27.9496,298.353,33.2046
-29.0523,287.06,62.6036
-32.0895,280.014,23.881
-35.615,349.59,21.9632
-36.4225,289.0,25.3371
-36.7689,321.852,52.4787
-37.8877,356.417,20.0014
-39.093,357.832,39.6414
-39.9831,352.915,45.8357
-42.5151,344.048,21.5529
-46.3991,324.873,26.6533
-45.7918,351.31,23.6212
-45.9575,352.046,30.5569
-47.8929,348.864,25.0618
-50.832,288.904,22.6238
-53.9182,325.769,28.8494
-53.4659,276.826,21.352
-54.9747,330.834,26.9584
-55.6153,355.009,28.9787
-57.6039,274.413,20.8795
-56.9319,302.34,58.6665
-43.7262,324.8,131.091
-56.2486,287.773,63.4917
-55.1519,286.147,35.8673
-26.6687,299.893,23.8521
-26.13,299.646,20.2146
-47.3587,356.049,32.6795
-51.2678,333.647,24.3602
-45.5742,282.7,21.8746
-2.33121,335.6,36.5244
-3.44279,291.662,38.0705
-0.943075,275.842,78.0701
-3.50077,271.656,22.9434
-5.86044,283.653,80.7047
-12.0911,359.406,21.6888
-10.6417,309.4,28.8477
-12.085,301.889,68.837
-11.7501,290.389,45.0202
-15.1049,285.201,28.083
-18.1484,288.157,22.3599
-20.7193,294.491,133.394
-17.38,299.929,30.405
-17.2007,307.589,35.9482
-24.0311,354.435,78.9001
-25.1442,289.063,54.6876
-24.9178,285.734,122.546
-30.2045,295.792,31.4067
-27.2103,303.845,38.424
-26.7355,303.149,27.5904
-30.6559,305.666,30.1573
-26.42,306.418,27.7475
-30.1428,324.475,30.0558
-26.0613,343.233,29.3378
-28.2644,358.933,117.082
-36.0492,347.363,53.6152
-34.0539,344.002,85.658
-33.272,308.814,22.8735
-35.483,295.972,32.4582
-31.9986,292.703,21.8405
-36.2865,281.483,20.7732
-33.2611,287.802,159.489
-34.4473,274.765,44.8662
-33.7491,273.444,52.3718
-39.8295,291.106,153.579
-38.015,288.735,34.4806
-38.5595,283.583,57.7629
-41.8417,279.169,36.1411
-37.674,281.159,20.9431
-38.3377,293.875,36.6731
-39.4722,306.03,34.5438
-37.0139,313.442,45.7043
-40.2443,319.325,29.8692
-38.3216,325.898,27.9188
-37.9624,345.882,40.83
-38.7501,345.285,30.4875
-38.3918,354.392,20.4291
-43.1375,344.734,63.6918
-41.389,343.657,34.4255
-47.7856,340.39,67.6596
-54.8261,348.193,42.9943
-53.5388,324.606,23.0438
-55.6562,323.289,26.1644
-52.9322,285.564,24.5106
-55.4264,282.879,24.8113
-59.2417,317.081,20.3185
-58.587,356.081,22.888
-45.5944,339.152,84.412
-50.7671,322.158,64.1443
-26.4238,293.338,42.0768
-59.3022,305.314,95.5198
-54.6013,326.152,26.7723
-45.967,337.857,23.596
-44.6312,337.648,95.1961
-43.1243,356.459,83.2213
-51.0884,332.687,26.0088
-50.5427,332.935,24.2861
-33.0716,296.278,53.0841
-51.8193,320.318,124.855
58.8522,5.03256,31.1343
56.0147,7.34092,21.4124
59.2419,17.024,23.4615
55.8646,22.3245,20.4772
59.6018,39.6846,27.6684
59.2438,34.8616,99.7088
59.3591,42.1188,35.6539
58.3814,43.3438,20.0519
57.2026,43.2173,28.1917
59.8433,46.9957,23.983
57.8389,53.7113,23.6699
54.9717,52.9949,24.0393
57.0744,53.1004,26.246
54.8044,47.812,28.0826
56.8161,49.4699,34.6784
57.6579,60.0329,28.3483
58.3764,60.5734,31.0329
57.6262,61.3787,20.8007
57.9965,61.6408,26.0959
54.6053,62.5701,29.4582
54.6003,58.7985,27.6671
54.7563,60.8764,26.1497
56.2611,58.3659,134.568
59.8273,67.7743,57.005
58.963,61.8658,31.0885
56.5357,77.0605,30.1231
58.745,85.678,28.782
58.6522,87.4364,57.153
54.1762,89.0323,30.0746
52.3843,88.738,22.161
52.2155,80.1782,28.198
50.833,82.4814,42.1801
49.5226,81.1537,20.5175
49.6249,89.5775,23.2037
52.2606,76.6563,22.0267
50.814,74.1392,43.2697
49.7939,73.4378,26.4134
53.8354,61.4967,23.5875
53.2955,61.0617,25.0513
52.2933,62.1509,21.1988
53.6149,56.6459,124.23
53.4605,50.6744,62.4232
50.3864,49.664,25.843
50.7158,46.4951,20.354
51.2214,43.6606,31.8887
49.8039,30.5966,27.6064
49.7682,20.1676,33.0301
50.2793,17.2876,86.5498
48.7143,10.6374,34.5451
44.2612,16.3209,67.1341
45.0551,28.2356,38.0656
45.111,27.1303,158.458
46.7794,39.1668,68.2656
43.5904,45.9855,20.7036
46.7214,44.4039,86.0685
43.0878,47.2917,42.3689
45.3344,49.5614,21.9264
45.0072,51.5879,51.3452
47.0434,52.3864,44.7412
47.7863,54.9711,107.048
42.6305,52.7067,37.2337
47.5273,59.6565,31.5268
46.8354,59.8045,26.4032
43.9758,62.0689,27.7943
42.1683,59.3522,24.0724
44.0454,57.4981,32.8382
46.7034,61.1191,29.1426
46.6435,66.0946,65.3081
44.0033,71.1016,35.6398
45.142,71.0317,30.234
44.026,69.6834,21.702
44.5243,69.7924,37.4918
47.3327,73.0461,21.4743
45.3075,77.8521,62.638
45.1759,72.9223,64.9565
44.9604,74.31,30.2689
45.7326,88.6873,50.0533
46.9583,85.7739,20.9307
46.0427,84.5249,20.9208
48.466,89.0387,25.7693
43.4227,83.683,43.2618
42.0651,89.3578,20.7099
41.4015,85.5653,26.4672
41.4277,83.5206,21.1686
39.8499,85.4011,23.2228
38.089,89.4326,20.3509
37.4354,89.8392,47.91
39.336,87.3389,121.161
39.7474,78.7969,33.8336
40.9868,78.6063,42.7315
37.1128,86.591,52.3225
38.1719,83.1632,28.3775
35.9378,81.7571,40.7276
41.2587,76.341,22.1895
41.7506,75.1686,21.1941
42.4673,72.1683,25.8248
39.3618,73.8986,24.459
39.7176,72.1731,30.0546
40.1891,71.8876,26.0217
40.5267,67.8986,28.2553
39.0663,68.9106,31.0297
35.9613,79.0868,174.778
42.5097,60.8256,55.6407
39.9794,64.9708,39.5682
39.2864,60.1701,122.498
42.022,63.4971,22.8264
38.93,64.4582,27.4571
36.84,65.5499,25.6588
36.4146,60.8876,20.2179
39.6936,58.4667,30.2802
41.1135,54.8643,34.7856
36.5624,53.8299,24.596
37.3867,47.6949,39.5135
36.5549,50.9831,50.0098
38.7856,47.6952,54.547
40.6662,45.7935,39.997
36.7364,42.1211,22.4462
37.0128,38.6751,28.1715
42.0261,37.2862,35.6824
40.3155,32.9819,26.7213
42.7217,30.5844,29.2305
42.2767,28.264,41.7314
38.9191,10.7084,30.7058
39.3367,8.92971,29.4789
36.9973,6.05446,23.7289
40.1422,13.6606,83.3287
40.2495,4.61625,55.3379
33.8471,1.22611,53.315
35.8104,0.824139,33.8593
30.6883,1.47945,38.2225
35.4109,31.1605,25.4869
33.794,30.7824,20.9583
31.8743,30.0145,96.6806
29.8734,31.6716,51.7619
29.9361,34.7081,33.0414
30.3073,39.8153,22.2396
30.328,38.8821,22.7336
35.9837,41.9038,20.8721
33.0901,46.0394,32.2512
29.3296,43.5047,22.0192
29.7772,43.6776,39.2269
30.716,46.6468,28.0618
32.093,51.0791,22.2264
29.4804,51.6533,32.7625
30.3949,58.5012,31.472
30.5732,55.598,39.2817
31.3951,57.0965,45.4726
31.1108,56.3932,53.4853
34.4954,53.4043,43.3925
34.4452,56.654,81.853
29.2324,61.8638,29.1321
34.9279,60.5966,46.8715
35.3146,62.8775,26.3932
34.0057,66.5435,21.9092
32.1747,72.8953,23.2346
33.5083,70.016,73.4656
36.18,71.7359,20.2683
31.1961,73.5984,86.7674
29.9532,72.3893,42.1598
31.3231,81.9107,22.0483
29.4678,83.2363,20.7842
30.9314,85.0332,21.0337
31.4309,85.7542,24.5627
31.5983,87.0158,33.9306
30.2767,87.2501,30.7087
29.1863,89.4386,109.514
35.2963,86.2573,28.0327
35.2462,88.1184,20.421
29.0217,89.787,22.468
27.1163,85.6568,21.4858
25.2614,83.8631,45.9439
23.6916,89.3842,48.6789
22.9135,88.7278,31.3031
26.4341,89.3786,68.638
28.3192,77.7984,23.6245
27.1767,77.0756,29.1822
26.3089,74.5266,22.6283
24.1877,79.0867,69.9381
27.9396,87.4462,40.1064
26.6409,79.9195,52.6621
27.2553,79.3576,43.2992
22.3505,86.8171,86.7385
22.6626,81.6436,37.8002
24.9576,85.5088,24.5202
24.194,85.2033,40.7304
22.9028,78.7097,49.6439
26.7159,68.9234,20.524
23.9698,64.8249,44.4278
27.1667,60.2071,29.8557
22.4156,61.2687,23.0253
27.7605,55.6089,143.536
28.3308,52.79,42.2467
28.6135,54.6047,21.4068
23.2718,49.5794,28.1817
24.7097,44.6184,25.2539
28.9125,50.5378,20.6534
28.7389,51.4831,33.906
28.3674,45.5349,23.3007
24.3297,39.1399,28.4489
24.4587,38.6547,25.8796
25.2782,37.9554,24.838
24.9595,36.7459,43.5399
28.1017,37.124,35.1808
28.7272,44.2225,23.1983
29.065,43.4175,30.4335
24.9587,40.9741,41.2624
25.3859,36.4147,40.7193
28.4333,39.3438,25.5703
26.8244,32.5028,21.5158
26.622,30.5454,62.848
26.1551,33.4244,27.4465
26.0236,34.3239,23.9327
28.2064,34.7805,44.057
26.7499,34.1586,21.7349
21.6523,1.95559,20.4502
14.4325,9.07217,37.0163
16.2592,15.9344,26.7231
15.347,23.6243,40.9433
20.3851,29.4949,58.7218
20.0723,30.8128,21.6361
17.6666,31.2869,30.2188
19.4063,34.7521,40.2408
21.2492,32.8844,21.8523
22.2508,32.1799,20.5996
19.1713,36.4106,23.9799
18.4824,33.2519,26.0864
16.7027,36.2088,59.2331
17.8525,35.7958,33.3387
21.253,33.6795,21.7682
16.5492,40.2614,24.6696
16.0895,46.9023,26.8536
21.4078,48.1895,35.5382
21.2626,45.989,63.2427
20.3476,49.5148,25.5373
15.3154,48.7725,30.2434
14.5902,51.7003,35.0076
22.1561,65.4725,21.3208
15.9181,71.8235,35.0396
14.9484,71.8928,25.6342
19.6699,75.3117,26.1977
19.6872,75.0135,26.006
16.9149,76.3325,23.2306
20.5984,76.8914,23.6245
21.3105,77.3271,29.7848
21.7729,76.8015,26.8871
19.2507,79.0182,22.7335
16.5853,80.0776,21.4745
18.214,80.7659,24.0175
17.4799,80.0664,39.1143
20.6333,82.2242,21.6053
19.87,81.392,57.3029
16.8378,85.2027,48.7528
15.7226,82.9906,39.7917
20.5407,84.2267,23.0155
21.0442,85.3399,48.7159
19.4876,85.7164,57.6042
21.677,78.4827,128.99
8.58443,89.4767,75.7528
11.3497,81.879,48.562
9.25924,80.9565,39.322
9.64188,78.6542,32.6468
8.81549,84.5952,143.155
8.27228,73.0995,40.2819
8.80399,70.3118,47.3848
14.0416,72.5405,40.5875
12.0697,69.6287,75.8231
8.82479,76.7099,38.3109
8.16211,77.0439,20.6796
10.2206,64.0362,31.7966
9.36626,64.3768,23.2184
9.87425,68.3101,20.1689
9.35556,56.8482,24.6297
7.241,63.4107,57.2009
14.5623,54.7178,22.7642
12.3096,52.8124,32.7282
9.48538,53.5047,34.0619
11.1362,51.4296,22.1577
12.4668,50.127,21.8175
12.1472,50.4391,27.583
12.5869,49.2805,25.8647
13.6014,42.5452,29.6026
12.7435,42.6974,32.3973
13.6506,40.6027,30.3649
9.16438,44.9598,34.5915
11.13,40.8276,30.6481
13.5546,28.6491,22.6812
11.6621,21.7395,24.7987
11.1497,27.8212,52.1083
9.08108,15.1901,81.0029
15.0199,17.1502,20.9124
11.8207,14.9584,26.8516
13.0142,13.9334,27.5103
9.81147,11.0364,43.1101
7.94345,2.1958,21.1988
7.71803,1.37387,22.7354
6.39784,8.02486,24.8787
4.10094,10.475,43.8065
1.80066,10.1713,34.227
2.86702,7.26758,25.0943
2.23333,14.6257,29.7418
3.83345,11.8853,44.6625
5.31604,17.5864,22.8081
6.14937,21.4425,25.4666
1.96423,19.1714,29.1041
1.37302,20.0656,29.9819
0.867189,19.3655,40.1142
2.15186,30.0352,22.9078
6.21147,35.1601,23.0055
7.11107,39.996,34.7495
2.42431,32.4701,29.9185
0.580214,35.569,27.3675
7.33605,43.324,22.8301
5.49388,46.5601,56.9867
2.40118,43.5657,22.2985
6.03158,39.5212,25.1305
4.44381,49.8228,20.1488
2.42071,57.7333,37.7144
4.799,56.9007,26.3645
5.64694,57.6339,24.2228
7.11272,54.8752,20.7485
4.5104,60.9849,51.3597
1.86339,60.4555,31.8283
0.739838,66.9164,23.1462
4.38606,69.9789,48.5723
0.621338,68.2278,20.0358
1.20443,80.6682,35.2944
5.28062,78.9724,23.6515
7.01679,75.3422,21.1854
4.18217,75.4031,57.331
5.33654,75.0511,40.0641
1.37095,72.9862,31.8934
3.33671,72.9915,21.2497
2.96733,72.9997,25.7359
2.20214,72.3672,37.2821
0.356569,78.0664,39.3963
0.305232,76.7518,49.2361
0.124759,75.9284,41.7272
3.17289,77.977,28.3391
2.39703,75.9077,29.2121
1.62476,76.1135,24.0552
2.77168,81.0405,52.6603
0.674032,84.945,33.1868
1.93288,84.6353,30.7752
5.06187,85.8401,40.6985
5.60299,83.2061,25.4532
0.472485,83.7062,34.0953
4.45235,79.8025,52.6317
5.42769,80.0163,95.2948
5.47043,80.7569,25.1125
39.8913,29.7937,100.74
31.8927,44.294,43.157
51.376,66.2698,59.71
48.7026,42.5621,60.4345
31.4514,40.9211,22.1195
20.852,63.3385,22.5477
15.1682,28.792,24.6869
9.63769,7.73379,21.0641
7.43212,88.4105,35.1718
6.92506,89.7008,43.5335
5.31615,8.86198,30.6196
1.26566,58.609,121.492
15.7465,51.1487,21.2801
21.9943,61.8361,35.156
0.0865356,68.6513,22.7812
1.98564,85.5916,25.6586
1.57197,70.4832,27.7252
1.056,71.1742,26.8537
1.05753,13.7788,26.9398
1.51339,11.5402,21.29
3.94512,46.8169,21.0852
4.17955,3.59376,25.0643
5.55188,77.5336,24.5673
5.97472,84.3345,28.257
6.27783,85.327,32.8605
6.04586,68.6355,22.6337
5.87469,36.8846,23.6421
7.88434,52.9713,27.8849
7.42753,55.2112,24.5726
7.30304,78.046,32.6692
7.87678,80.8695,20.5438
8.67721,56.7004,27.7291
10.0101,50.1776,22.0528
11.5342,12.9327,20.1974
11.5585,52.8371,22.3069
13.1289,76.966,33.4343
13.724,76.9429,21.8195
19.0074,38.2856,48.9493
18.7562,70.6698,26.2205
19.645,48.6395,41.1194
19.7123,49.0271,20.0114
25.5909,46.4824,28.1998
29.1646,45.3013,22.8629
29.6009,45.7859,20.0815
34.6801,47.0467,33.3926
34.5504,43.5673,21.0692
36.3243,48.5784,21.3003
39.5962,53.0853,41.0321
40.0572,81.3361,28.1266
42.7177,86.5068,21.7848
44.0645,79.4967,20.3085
57.8125,64.2438,24.7439
48.7155,68.352,46.5802
47.7413,77.9655,47.8917
39.2378,74.5667,33.1411
31.4886,18.2248,47.6248
28.992,22.763,51.3667
32.7771,53.9429,22.4236
30.9299,90.3004,25.9624
22.5402,40.2682,33.403
15.7098,45.4057,20.3816
7.0303,87.1737,38.2593
6.66467,12.0781,22.8417
5.29811,11.8661,38.1209
57.7994,51.8826,20.486
57.1721,54.3273,25.7974
56.0831,14.2975,41.1036
5.44493,53.1459,20.8666
10.5704,77.7299,48.6077
10.3649,79.4616,44.7079
14.3232,81.2881,24.2253
23.9903,42.1262,25.0459
26.1327,32.4158,30.739
28.6345,0.773724,21.0091
31.2561,82.5392,64.0385
33.6715,45.4301,20.5528
38.1197,51.7574,22.6721
41.9609,72.1466,20.8167
40.9552,40.996,22.8804
44.1599,83.5505,21.1973
45.9385,68.0549,24.6475
46.9027,71.3394,32.5801
46.4912,84.0478,24.1715
3.8229,71.9568,21.4334
3.83115,72.1653,47.9705
10.7794,76.7539,29.3717
12.4131,65.0983,23.0461
16.6614,74.897,36.2894
35.7665,85.0949,21.3
38.2904,8.52693,22.8512
40.5852,82.7472,20.8276
43.4276,82.1164,22.1353
6.38595,82.4044,27.7089
6.85294,81.7867,22.0477
7.32703,81.0492,23.6094
23.1434,32.9037,33.1279
51.4779,69.716,20.189
44.938,82.8123,24.2833
46.021,56.1412,25.42
42.22,48.2991,25.3542
43.9772,20.4949,30.1285
39.6552,76.0712,22.4764
31.6792,79.0828,40.5338
30.5762,78.4244,26.6616
34.8791,50.4333,24.112
32.4781,49.4249,34.1634
32.2624,43.065,36.6937
31.2337,42.647,31.932
32.8117,37.2823,24.2727
29.1773,359.997,32.1807
27.9824,33.1832,37.4489
24.0446,88.8602,169.235
21.1787,83.6804,21.5611
25.6114,80.2645,35.5672
24.3367,75.3914,67.3606
24.063,31.3545,22.9704
21.5243,31.4028,29.7397
16.281,48.4363,20.0566
18.7599,75.8627,35.799
15.5775,72.6593,30.2042
15.094,89.2098,88.811
13.5391,79.9528,22.0892
15.0146,79.3794,21.9387
13.6962,78.1925,33.0067
11.596,80.1931,20.7719
10.4012,80.9584,29.0549
11.4264,44.9626,21.3702
14.3866,16.5604,29.5219
14.7399,11.6006,48.2129
11.196,14.1555,36.3015
10.6474,5.70999,22.7907
5.09605,1.09787,27.5394
7.57431,29.3802,21.0095
7.87719,76.3423,27.1226
2.77214,70.5056,52.3231
2.49978,71.5644,56.9425
1.20663,8.27546,26.5565
-0.0156829,4.90268,45.8891
46.7433,80.352,20.1775
46.2583,80.5763,20.6744
36.6716,45.0601,20.4823
14.547,49.2071,21.5797
44.0098,75.5269,21.3977
41.2282,82.5555,38.906
58.8744,53.1248,140.445
21.0444,76.1528,30.549
-2.45515,0.73028,50.954
-3.99639,5.8566,29.4212
-4.26151,8.72644,44.8373
-1.24701,8.23235,26.299
-1.30575,10.035,53.51
-7.66035,2.04969,22.2228
-5.30819,0.266008,46.1875
-5.38837,5.02502,146.681
-4.70872,3.78841,26.9759
-5.34734,1.83606,48.9126
-8.02361,5.74223,33.5695
-7.91836,7.30579,27.2276
-7.01031,13.0321,30.7674
-7.70759,13.8459,35.7842
-4.22047,15.377,37.9021
-5.27549,16.6629,35.6343
-3.17419,14.6129,23.4685
-1.94733,17.405,51.7467
-5.43339,18.9791,20.355
-1.20915,20.5716,41.5131
-4.69441,28.5559,20.4107
-5.20079,28.1398,86.0561
-4.28034,22.6668,31.6026
-7.8057,18.8298,36.3198
-8.35896,17.7109,22.7558
-2.29878,25.8289,75.2652
-0.0174847,34.1288,26.1851
-3.09254,34.1746,27.7634
-4.55006,33.0013,29.5685
-1.90929,36.6475,36.5379
-7.96758,33.5189,41.8387
-7.58654,34.8965,45.8353
-1.29274,34.7812,26.1657
-1.72271,35.7532,27.6243
-6.06315,40.0592,31.3146
-2.6789,38.5716,27.1141
-0.518134,37.3247,25.2381
-1.63548,39.7689,25.8384
-5.87226,56.354,44.0983
-5.88804,57.7803,29.0735
-4.7144,57.932,32.8501
-0.97514,60.0124,21.9817
-2.18635,62.2088,30.369
-3.20301,67.5769,30.0718
-3.76775,68.4449,33.8906
-4.53016,69.0736,20.1435
-4.26229,63.2754,20.8148
-3.29699,63.1229,27.2529
-0.588089,64.0168,25.0727
-0.535157,66.003,29.7323
-0.645224,68.2509,23.9592
-0.277602,67.5709,40.1866
-1.94424,68.0031,52.5931
-4.7572,62.4302,33.0821
-7.7481,71.7402,37.1245
-8.18876,70.2672,34.3766
-1.41614,71.4851,28.9703
-4.37082,72.6762,36.1447
-4.50678,77.2817,24.4892
-5.69223,73.246,37.2028
-3.69874,71.5104,35.7148
-3.25005,76.1769,100.375
-6.23466,80.7121,20.1073
-1.64065,76.1748,32.8503
-1.26201,77.1733,31.8708
-0.0411559,71.7559,22.1106
-1.76087,73.4251,24.7312
-3.04236,80.0408,45.5364
-2.84972,78.8843,22.0979
-1.78432,78.2082,33.6466
-1.11789,78.8207,21.2558
-1.46677,72.8915,36.6647
-0.0182367,78.9466,20.8807
-3.7568,79.4147,61.6427
-5.02637,80.5681,20.7612
-6.11493,69.4685,27.8187
-1.65903,84.1111,39.998
-2.43483,86.7906,39.0176
-3.98518,87.3577,34.6369
-5.46372,89.6735,24.4535
-6.07544,85.4557,52.399
-6.73369,87.8227,35.3471
-6.42062,84.1133,70.2539
-7.56856,87.6381,27.3406
-0.460582,83.3339,48.8546
-6.80842,79.089,115.316
-7.60009,89.6423,57.1626
-12.0361,89.745,27.5227
-9.55671,87.7677,21.5157
-9.35893,87.2144,30.7351
-9.03796,84.5522,31.5758
-8.21702,84.0341,35.1924
-8.00054,83.0973,29.4864
-9.54902,82.9597,22.5984
-10.4915,82.2513,25.5416
-8.17952,81.6418,38.6463
-10.1687,78.5147,31.3346
-11.7106,84.7761,28.9191
-12.0177,84.1149,33.9955
-12.8741,79.7544,91.1122
-14.4058,83.1117,33.3332
-14.231,81.0661,87.3858
-7.94817,76.8949,22.8842
-10.7019,76.2736,79.8017
-14.5481,74.2042,44.7975
-14.1734,71.3081,29.2481
-13.3427,70.2385,43.3999
-10.7997,70.5799,48.2795
-13.5982,78.1797,22.5833
-8.84571,69.2786,38.2635
-8.01406,64.3263,25.5115
-10.6226,67.2437,42.1028
-12.1901,65.4566,22.8101
-12.3602,64.7118,24.1397
-12.1263,63.0087,35.7235
-13.7754,60.3241,42.0085
-12.8097,60.6868,32.9317
-14.6908,64.6952,86.6503
-14.0196,65.4716,22.7171
-15.4419,65.5041,26.9326
-15.0417,62.7761,24.2045
-9.71383,64.5001,30.6798
-8.92032,61.1221,132.028
-9.32652,50.1541,20.6073
-8.25147,49.4169,23.9936
-8.21349,42.4364,28.6715
-10.0293,45.0407,61.6018
-10.2491,46.4905,32.201
-8.64984,41.2022,70.7341
-12.7281,44.9788,30.341
-11.9557,44.0705,38.3006
-12.5713,47.1623,21.5867
-14.1686,51.2262,20.8295
-13.5701,50.7226,22.1127
-14.8066,51.7338,22.0494
-14.7139,49.8386,26.2018
-15.3252,50.229,23.326
-14.1811,44.491,41.9769
-15.9074,41.9054,21.2325
-15.2837,46.0702,81.0224
-16.2207,40.0388,32.166
-11.9098,33.5993,44.9312
-12.3102,38.5516,20.4978
-10.0695,41.1632,44.0694
-10.9008,37.8503,29.4691
-10.4893,35.2,25.3732
-9.61284,36.6513,25.7836
-11.0306,29.7481,27.1452
-7.77556,30.3125,29.4456
-7.16904,31.5191,22.2626
-11.4807,26.2963,99.9363
-13.3618,24.0631,96.3401
-11.6793,21.7373,30.8917
-9.71532,24.395,22.0214
-14.3648,19.9522,22.7436
-10.2814,21.1674,28.9338
-10.6207,20.194,31.0986
-11.7041,15.6711,48.5666
-13.8508,13.9297,63.1247
-8.99538,19.5331,21.9657
-10.3977,12.3883,32.286
-11.4228,18.6949,50.7399
-13.2386,9.47064,20.4293
-11.9274,9.89662,27.0869
-11.1385,8.49108,24.5261
-9.76587,11.1085,26.5576
-13.9134,7.25353,20.7081
-14.4217,5.71718,21.7763
-15.1021,5.83194,26.1697
-11.928,2.52579,41.8495
-14.2496,3.59845,20.7129
-11.3263,4.05006,134.728
-13.2625,0.784035,24.129
-15.3401,2.07982,20.7667
-14.5856,3.2929,71.0169
-16.0182,2.2272,20.1496
-17.0584,1.79626,23.4177
-18.5886,1.2426,30.3518
-20.1104,1.66058,23.1918
-22.4348,0.0172267,22.2714
-17.443,2.52726,28.6791
-18.2117,2.49069,20.0915
-20.7323,5.09866,33.4816
-19.2818,4.80956,30.3269
-20.7679,7.56092,38.0992
-19.2891,9.38325,36.1221
-17.671,8.47395,27.2362
-18.0354,8.96678,22.6815
-18.6959,6.96534,24.2503
-19.4936,5.74742,25.646
-16.5705,5.86131,33.266
-18.825,2.88946,84.9253
-18.3944,2.82261,21.9713
-20.9914,11.9156,42.7147
-21.3599,11.0921,43.2897
-22.1799,12.7111,46.0673
-19.4703,13.8567,44.5383
-18.3319,15.2913,23.8499
-16.8149,15.141,48.7211
-16.2003,18.9857,39.6105
-21.6422,17.8449,28.4026
-21.6901,17.4269,37.1251
-21.2376,18.9935,29.1628
-22.6951,19.7943,37.0737
-22.4402,17.9287,21.1933
-23.6706,19.0075,28.0992
-23.8171,19.5244,24.769
-17.2373,23.2928,47.5481
-18.0771,23.5605,96.8809
-16.983,24.2905,21.6148
-20.3745,24.3214,27.8492
-15.48,26.1828,23.3455
-15.273,25.5238,40.3938
-18.0518,28.8268,51.4451
-22.0751,23.4805,28.4293
-22.2961,23.0186,20.2879
-22.4423,25.6583,39.8009
-17.8408,40.1777,30.2643
-21.8358,30.84,26.418
-16.8646,29.6434,25.0103
-21.3738,33.0303,119.749
-22.5795,37.2462,26.0335
-20.9826,44.0628,61.6422
-18.6104,45.2305,26.7111
-19.2398,47.5925,36.2186
-17.5085,48.8306,44.1073
-20.4214,49.5884,28.7877
-19.9197,57.0357,33.4557
-19.1936,62.5442,47.1874
-16.8908,57.7183,22.9457
-18.5043,64.9257,31.4821
-17.8633,65.8858,43.3021
-16.4642,65.7593,22.3378
-15.6054,71.0637,42.2634
-19.0405,73.1231,21.3509
-22.1097,70.7589,20.0269
-20.6294,68.668,63.1457
-20.2829,70.8144,106.169
-16.8203,74.3646,21.9739
-16.1459,76.5206,24.7789
-16.9213,77.9684,24.2572
-17.3429,77.7814,21.3716
-18.799,74.2733,22.4314
-19.45,74.2682,30.8898
-19.3467,75.6141,67.6689
-18.3299,75.3508,45.5523
-19.0604,78.9371,21.2175
-16.5848,79.4139,56.4895
-16.3313,81.4541,27.4344
-17.9804,81.4218,31.448
-16.6068,88.4428,26.923
-17.2913,87.5828,26.3187
-17.2512,85.9389,26.7784
-18.5726,89.8158,55.7393
-19.4893,89.7876,51.0313
-20.39,88.1904,58.9995
-15.9604,87.5612,58.3707
-18.3833,84.2758,78.4671
-19.5745,79.7052,94.6027
-18.3461,87.6356,47.7116
-19.4707,87.5725,41.2908
-21.7428,79.576,138.769
-22.096,75.9909,53.8532
-23.0792,87.6125,37.8137
-26.0996,89.5174,31.5069
-26.3394,75.5404,90.9654
-28.1251,73.5123,31.0203
-27.2974,73.4596,40.4087
-27.1848,80.9605,204.247
-29.8552,85.9642,114.389
-29.5564,89.8222,32.5849
-29.1803,74.3724,34.741
-23.2797,70.5968,42.5192
-26.4188,68.3958,37.568
-25.0472,70.8056,61.0412
-27.1844,70.2495,36.7796
-27.2979,71.3402,21.0651
-25.1577,72.2752,62.371
-29.0003,70.0688,81.6724
-29.7618,72.2065,86.2855
-23.2396,64.1498,20.4446
-26.9551,65.7503,34.1896
-28.0953,64.4298,43.3087
-26.8699,64.3911,37.5247
-29.4551,62.7619,81.3307
-25.4348,60.7361,180.174
-23.909,56.6179,56.913
-29.3757,55.7489,80.9795
-26.4588,53.2194,26.4629
-27.4432,53.6782,34.4179
-28.2904,48.8824,32.6354
